timestamp_reposicion,categoria_producto,ubicacion_mueble,cantidad_repuesta,etiqueta_reposicion
2025-02-21 12:21:00,Condimentos,114,0,0
2025-07-10 10:08:00,Bebidas_Gaseosas,104,0,0
2025-03-23 15:06:00,Frutas_Verduras,108,31,1
2025-06-25 14:11:00,Condimentos,114,0,0
2025-07-03 09:08:00,Frutas_Verduras,105,40,1
2025-05-18 10:31:00,Condimentos,120,15,1
2025-05-12 10:41:00,Panaderia,106,65,1
2025-02-05 09:46:00,Panaderia,114,51,1
2025-08-03 09:44:00,Frutas_Verduras,112,28,1
2025-06-10 15:36:00,Congelados,101,0,0
2025-08-07 19:40:00,Congelados,117,0,0
2025-01-05 17:09:00,Congelados,107,19,1
2025-04-28 14:21:00,Panaderia,107,65,1
2024-12-21 16:07:00,Bebidas_Gaseosas,114,120,1
2025-04-19 13:26:00,Frutas_Verduras,117,26,1
2025-01-09 17:40:00,Condimentos,107,0,0
2025-05-07 10:12:00,Limpieza,103,0,0
2025-02-13 15:20:00,Condimentos,117,0,0
2025-04-08 08:36:00,Lacteos,107,127,1
2024-12-11 09:19:00,Frutas_Verduras,118,0,0
2025-10-22 10:19:00,Enlatados,111,0,0
2025-04-05 13:21:00,Bebidas_Gaseosas,101,149,1
2025-10-20 11:52:00,Limpieza,120,0,0
2025-05-22 15:03:00,Bebidas_Gaseosas,105,52,1
2025-06-22 14:08:00,Condimentos,101,0,0
2025-03-06 10:32:00,Limpieza,111,0,0
2025-11-16 16:43:00,Frutas_Verduras,108,0,0
2025-09-03 14:20:00,Congelados,117,0,0
2025-06-17 15:41:00,Limpieza,117,61,1
2025-09-02 14:41:00,Condimentos,113,0,0
2025-02-09 09:00:00,Panaderia,109,96,1
2024-12-14 15:23:00,Bebidas_Gaseosas,112,72,1
2025-03-17 14:20:00,Panaderia,114,78,1
2025-02-08 08:38:00,Enlatados,110,23,1
2025-02-10 18:13:00,Frutas_Verduras,107,68,1
2024-12-06 14:24:00,Panaderia,110,126,1
2025-01-16 10:53:00,Condimentos,117,0,0
2025-04-25 13:31:00,Limpieza,116,58,1
2024-11-25 16:43:00,Frutas_Verduras,109,32,1
2025-06-08 11:49:00,Panaderia,114,111,1
2025-09-08 18:03:00,Limpieza,113,0,0
2025-10-31 10:39:00,Panaderia,116,102,1
2025-09-24 16:19:00,Frutas_Verduras,105,0,0
2025-06-05 13:42:00,Lacteos,117,118,1
2025-03-06 10:57:00,Bebidas_Gaseosas,110,72,1
2024-12-24 19:02:00,Condimentos,119,0,0
2025-11-01 16:27:00,Bebidas_Gaseosas,111,79,1
2024-11-27 18:29:00,Enlatados,119,0,0
2025-09-01 15:08:00,Condimentos,108,0,0
2025-10-20 16:34:00,Congelados,120,0,0
2024-12-22 16:50:00,Frutas_Verduras,110,51,1
2025-03-18 16:35:00,Congelados,101,0,0
2025-08-24 15:47:00,Congelados,109,11,1
2025-09-12 13:09:00,Condimentos,120,9,1
2025-10-18 13:52:00,Bebidas_Gaseosas,108,130,1
2025-01-04 08:49:00,Lacteos,118,67,1
2025-01-16 17:35:00,Bebidas_Gaseosas,105,141,1
2025-01-02 18:19:00,Frutas_Verduras,107,20,1
2025-01-02 14:08:00,Congelados,104,15,1
2025-04-29 13:51:00,Condimentos,118,0,0
2025-09-23 14:02:00,Frutas_Verduras,113,0,0
2025-09-04 13:45:00,Lacteos,108,105,1
2025-08-19 12:19:00,Bebidas_Gaseosas,111,92,1
2025-02-23 15:52:00,Bebidas_Gaseosas,119,132,1
2025-02-04 19:36:00,Frutas_Verduras,118,0,0
2025-09-13 13:32:00,Lacteos,105,122,1
2025-09-02 17:55:00,Congelados,109,0,0
2025-05-07 18:52:00,Limpieza,102,0,0
2025-08-17 18:26:00,Frutas_Verduras,104,20,1
2025-11-11 16:09:00,Enlatados,117,0,0
2025-11-08 10:28:00,Limpieza,117,69,1
2025-09-15 19:41:00,Bebidas_Gaseosas,118,0,0
2025-08-02 14:17:00,Condimentos,116,0,0
2025-02-07 12:29:00,Lacteos,104,134,1
2025-09-05 09:41:00,Lacteos,111,106,1
2024-12-13 14:22:00,Enlatados,101,69,1
2025-06-07 17:29:00,Limpieza,108,0,0
2025-04-04 11:44:00,Congelados,113,27,1
2025-05-11 08:33:00,Lacteos,113,146,1
2024-12-04 13:41:00,Bebidas_Gaseosas,111,93,1
2025-02-15 19:12:00,Limpieza,114,24,1
2025-06-24 15:56:00,Panaderia,104,98,1
2024-12-24 11:42:00,Bebidas_Gaseosas,104,128,1
2025-05-14 17:42:00,Lacteos,108,67,1
2025-10-30 09:41:00,Condimentos,101,0,0
2025-01-21 08:07:00,Congelados,113,11,1
2024-12-07 08:46:00,Lacteos,120,148,1
2025-02-16 17:16:00,Lacteos,111,75,1
2025-05-22 16:14:00,Lacteos,107,60,1
2025-10-23 16:01:00,Congelados,113,7,1
2025-04-22 12:42:00,Lacteos,105,0,0
2025-06-10 19:07:00,Lacteos,112,0,0
2025-06-21 08:33:00,Lacteos,109,122,1
2024-12-05 15:07:00,Frutas_Verduras,114,53,1
2025-09-29 08:37:00,Congelados,117,12,1
2025-11-05 17:50:00,Condimentos,107,0,0
2024-11-27 17:05:00,Bebidas_Gaseosas,113,0,0
2024-12-26 13:38:00,Lacteos,103,88,1
2024-12-13 19:08:00,Limpieza,107,0,0
2025-04-22 09:13:00,Condimentos,118,0,0
2025-04-28 17:52:00,Condimentos,105,0,0
2025-03-11 08:38:00,Condimentos,119,0,0
2025-08-18 11:51:00,Frutas_Verduras,103,0,0
2025-07-02 12:52:00,Condimentos,108,0,0
2025-02-15 19:25:00,Frutas_Verduras,105,63,1
2024-12-02 18:33:00,Congelados,120,0,0
2025-05-27 13:44:00,Lacteos,118,134,1
2025-03-10 18:40:00,Lacteos,108,66,1
2025-10-12 16:38:00,Condimentos,113,0,0
2025-10-07 19:51:00,Condimentos,104,10,1
2025-11-10 11:52:00,Enlatados,105,52,1
2025-10-18 08:12:00,Enlatados,108,21,1
2025-09-06 16:11:00,Limpieza,114,50,1
2025-09-04 11:47:00,Lacteos,114,145,1
2025-11-13 10:08:00,Congelados,116,12,1
2025-06-22 08:34:00,Limpieza,105,64,1
2025-08-16 16:01:00,Panaderia,107,64,1
2025-08-03 10:07:00,Bebidas_Gaseosas,117,108,1
2025-04-05 08:28:00,Limpieza,103,32,1
2025-10-26 13:02:00,Congelados,104,15,1
2024-12-12 10:16:00,Limpieza,120,0,0
2025-10-13 09:31:00,Congelados,114,0,0
2025-05-30 13:11:00,Limpieza,116,47,1
2025-02-16 17:49:00,Congelados,107,16,1
2025-11-01 09:41:00,Enlatados,107,44,1
2025-05-28 16:58:00,Frutas_Verduras,113,53,1
2025-03-23 08:12:00,Limpieza,116,0,0
2025-04-08 08:51:00,Bebidas_Gaseosas,113,114,1
2025-10-17 10:40:00,Condimentos,109,0,0
2025-02-01 12:09:00,Condimentos,106,0,0
2025-05-19 13:39:00,Panaderia,119,78,1
2025-10-22 08:11:00,Enlatados,109,51,1
2025-01-27 10:50:00,Frutas_Verduras,108,67,1
2024-12-23 10:28:00,Lacteos,118,63,1
2025-01-26 15:53:00,Condimentos,101,0,0
2024-12-03 17:46:00,Panaderia,113,135,1
2025-08-18 11:25:00,Panaderia,101,0,0
2025-06-11 19:36:00,Congelados,114,21,1
2025-07-09 18:00:00,Frutas_Verduras,102,0,0
2025-06-05 08:38:00,Frutas_Verduras,114,45,1
2025-05-29 08:57:00,Congelados,106,0,0
2025-05-23 14:57:00,Frutas_Verduras,104,55,1
2025-03-19 17:55:00,Lacteos,116,109,1
2025-10-12 13:56:00,Frutas_Verduras,116,52,1
2025-06-22 12:36:00,Bebidas_Gaseosas,114,117,1
2025-03-12 19:34:00,Enlatados,103,0,0
2025-05-23 11:27:00,Frutas_Verduras,115,50,1
2025-07-25 17:46:00,Bebidas_Gaseosas,102,130,1
2025-06-04 16:09:00,Panaderia,101,140,1
2025-03-11 17:30:00,Panaderia,106,74,1
2025-07-04 15:27:00,Limpieza,118,24,1
2025-06-30 08:30:00,Panaderia,118,96,1
2025-01-14 09:26:00,Bebidas_Gaseosas,113,111,1
2025-05-20 19:40:00,Limpieza,119,0,0
2025-03-19 18:27:00,Frutas_Verduras,107,64,1
2025-02-24 18:48:00,Frutas_Verduras,111,24,1
2024-11-23 15:19:00,Congelados,109,16,1
2025-05-21 09:43:00,Condimentos,111,0,0
2025-04-10 17:25:00,Congelados,117,0,0
2025-08-30 15:49:00,Frutas_Verduras,115,27,1
2025-10-25 16:57:00,Condimentos,106,0,0
2025-08-08 19:25:00,Congelados,104,11,1
2025-06-13 13:24:00,Panaderia,108,89,1
2025-05-20 13:47:00,Limpieza,111,39,1
2025-05-29 18:19:00,Enlatados,117,66,1
2025-10-19 19:26:00,Panaderia,120,55,1
2025-05-31 13:19:00,Congelados,101,0,0
2025-05-08 09:27:00,Lacteos,107,56,1
2025-05-08 18:26:00,Panaderia,102,92,1
2025-11-03 14:31:00,Bebidas_Gaseosas,107,77,1
2025-10-20 17:02:00,Frutas_Verduras,109,31,1
2025-07-03 10:48:00,Condimentos,116,22,1
2025-06-23 17:05:00,Congelados,107,0,0
2025-08-12 12:21:00,Bebidas_Gaseosas,106,145,1
2025-05-10 10:17:00,Congelados,109,13,1
2025-08-19 12:34:00,Frutas_Verduras,109,0,0
2025-09-19 09:27:00,Enlatados,104,42,1
2025-05-05 15:52:00,Panaderia,105,146,1
2025-08-24 16:17:00,Bebidas_Gaseosas,109,63,1
2025-03-13 14:29:00,Lacteos,104,86,1
2024-12-18 10:23:00,Panaderia,104,0,0
2025-05-09 15:19:00,Congelados,105,17,1
2025-09-01 19:25:00,Panaderia,109,0,0
2025-08-04 19:06:00,Frutas_Verduras,120,0,0
2025-06-22 08:15:00,Panaderia,118,102,1
2024-11-22 16:29:00,Congelados,115,0,0
2024-11-28 09:41:00,Limpieza,115,0,0
2025-02-26 10:10:00,Panaderia,109,91,1
2025-01-26 19:56:00,Condimentos,116,0,0
2025-05-11 15:15:00,Panaderia,105,82,1
2025-08-09 18:21:00,Bebidas_Gaseosas,110,65,1
2024-11-26 13:43:00,Frutas_Verduras,120,37,1
2025-02-06 08:29:00,Frutas_Verduras,115,39,1
2025-03-16 13:45:00,Congelados,118,0,0
2025-05-04 11:05:00,Bebidas_Gaseosas,109,0,0
2025-08-14 10:57:00,Limpieza,120,41,1
2025-04-11 10:20:00,Panaderia,103,107,1
2025-10-25 19:08:00,Lacteos,104,57,1
2025-09-13 19:45:00,Bebidas_Gaseosas,119,56,1
2025-07-06 15:51:00,Lacteos,120,86,1
2024-12-24 10:41:00,Bebidas_Gaseosas,101,118,1
2025-09-30 13:46:00,Bebidas_Gaseosas,120,104,1
2025-01-08 14:21:00,Limpieza,113,0,0
2024-12-03 15:01:00,Bebidas_Gaseosas,109,97,1
2025-01-30 18:08:00,Condimentos,108,0,0
2025-07-05 18:51:00,Enlatados,102,46,1
2024-12-28 15:43:00,Lacteos,105,117,1
2025-08-07 16:29:00,Condimentos,105,0,0
2024-11-27 08:22:00,Lacteos,110,144,1
2024-11-21 17:34:00,Panaderia,112,62,1
2025-11-11 08:49:00,Lacteos,109,137,1
2025-01-25 15:37:00,Enlatados,111,35,1
2025-03-18 18:35:00,Lacteos,103,121,1
2025-11-12 08:37:00,Limpieza,115,0,0
2025-02-07 16:49:00,Congelados,119,17,1
2025-10-08 10:28:00,Enlatados,102,0,0
2025-03-31 14:08:00,Panaderia,108,144,1
2025-09-20 10:57:00,Enlatados,114,31,1
2025-07-13 11:29:00,Panaderia,116,73,1
2025-08-25 13:57:00,Lacteos,102,123,1
2025-06-22 11:39:00,Frutas_Verduras,120,61,1
2024-11-28 14:39:00,Bebidas_Gaseosas,118,108,1
2024-12-31 12:26:00,Bebidas_Gaseosas,109,0,0
2025-02-10 17:59:00,Condimentos,104,0,0
2025-01-19 12:43:00,Enlatados,107,0,0
2025-09-30 11:01:00,Enlatados,106,0,0
2024-11-30 14:56:00,Condimentos,101,0,0
2024-12-02 12:16:00,Lacteos,105,135,1
2025-04-06 18:57:00,Condimentos,108,0,0
2025-03-10 19:39:00,Frutas_Verduras,105,0,0
2025-07-07 10:50:00,Congelados,114,23,1
2025-06-10 10:53:00,Lacteos,118,0,0
2025-04-23 14:16:00,Limpieza,104,0,0
2025-08-07 18:38:00,Lacteos,115,141,1
2025-09-29 12:55:00,Enlatados,103,26,1
2025-06-03 13:59:00,Bebidas_Gaseosas,104,125,1
2025-11-01 11:28:00,Panaderia,104,118,1
2025-08-29 18:26:00,Panaderia,113,69,1
2025-02-02 17:54:00,Bebidas_Gaseosas,116,143,1
2025-08-09 14:58:00,Congelados,103,0,0
2025-09-29 09:18:00,Congelados,110,16,1
2025-11-09 10:40:00,Frutas_Verduras,103,34,1
2025-01-15 18:52:00,Bebidas_Gaseosas,116,95,1
2025-10-22 18:45:00,Bebidas_Gaseosas,110,78,1
2025-07-17 12:59:00,Frutas_Verduras,101,0,0
2025-01-05 17:03:00,Bebidas_Gaseosas,104,107,1
2024-11-20 19:56:00,Enlatados,111,0,0
2025-08-01 11:17:00,Congelados,107,0,0
2025-09-08 13:04:00,Condimentos,120,0,0
2025-01-09 11:11:00,Limpieza,106,0,0
2025-11-05 13:32:00,Panaderia,104,68,1
2025-05-26 19:27:00,Lacteos,104,114,1
2025-11-12 08:34:00,Condimentos,101,16,1
2025-07-23 10:29:00,Bebidas_Gaseosas,120,0,0
2025-09-29 13:42:00,Bebidas_Gaseosas,113,124,1
2024-11-29 12:58:00,Bebidas_Gaseosas,119,120,1
2025-06-11 10:22:00,Panaderia,112,0,0
2024-12-31 16:35:00,Lacteos,112,127,1
2025-02-14 13:25:00,Condimentos,111,7,1
2025-01-06 15:47:00,Congelados,104,0,0
2025-09-23 10:20:00,Bebidas_Gaseosas,106,59,1
2025-03-31 13:16:00,Panaderia,120,137,1
2025-11-09 12:42:00,Frutas_Verduras,120,0,0
2025-10-18 15:20:00,Bebidas_Gaseosas,117,132,1
2025-06-08 15:42:00,Congelados,102,21,1
2025-02-05 18:27:00,Lacteos,113,85,1
2025-07-07 13:41:00,Condimentos,102,0,0
2025-10-09 09:56:00,Congelados,110,23,1
2025-07-12 17:14:00,Panaderia,120,76,1
2025-09-19 16:40:00,Lacteos,111,120,1
2025-04-16 18:08:00,Condimentos,110,7,1
2025-07-20 19:18:00,Enlatados,106,0,0
2025-06-14 08:28:00,Condimentos,117,0,0
2025-03-22 09:31:00,Panaderia,101,87,1
2025-08-18 12:02:00,Lacteos,113,146,1
2025-02-20 12:36:00,Panaderia,120,98,1
2025-11-02 18:09:00,Lacteos,113,120,1
2025-01-08 10:02:00,Limpieza,108,0,0
2024-12-31 14:38:00,Limpieza,104,43,1
2025-05-05 12:57:00,Condimentos,119,0,0
2025-11-11 17:50:00,Panaderia,111,68,1
2025-02-05 18:46:00,Panaderia,120,118,1
2025-07-31 15:31:00,Frutas_Verduras,110,34,1
2025-04-24 11:59:00,Panaderia,101,117,1
2025-06-24 12:46:00,Panaderia,112,93,1
2025-06-08 09:52:00,Panaderia,111,61,1
2025-10-26 09:33:00,Enlatados,111,52,1
2025-07-16 13:23:00,Panaderia,111,98,1
2024-12-09 10:56:00,Frutas_Verduras,111,51,1
2025-07-01 10:13:00,Bebidas_Gaseosas,108,69,1
2025-10-20 13:09:00,Condimentos,120,8,1
2025-08-15 15:52:00,Congelados,113,18,1
2025-01-24 18:11:00,Frutas_Verduras,104,56,1
2025-04-07 10:02:00,Enlatados,108,40,1
2025-02-22 18:26:00,Frutas_Verduras,101,36,1
2025-09-29 19:28:00,Enlatados,109,0,0
2025-10-17 19:35:00,Frutas_Verduras,105,36,1
2025-02-11 15:11:00,Bebidas_Gaseosas,119,139,1
2024-11-22 13:29:00,Panaderia,118,98,1
2025-01-25 11:52:00,Condimentos,111,0,0
2025-06-21 15:23:00,Limpieza,117,29,1
2025-06-03 13:24:00,Frutas_Verduras,113,54,1
2024-12-22 18:31:00,Condimentos,118,0,0
2025-04-05 09:26:00,Limpieza,105,0,0
2025-05-30 13:13:00,Condimentos,115,0,0
2025-07-20 11:13:00,Frutas_Verduras,116,0,0
2025-05-24 16:29:00,Bebidas_Gaseosas,117,136,1
2025-08-16 11:51:00,Frutas_Verduras,104,0,0
2025-07-31 18:26:00,Congelados,118,6,1
2025-07-13 15:11:00,Bebidas_Gaseosas,103,131,1
2025-05-15 14:25:00,Panaderia,101,69,1
2025-01-02 08:11:00,Lacteos,104,142,1
2025-10-12 16:37:00,Frutas_Verduras,111,26,1
2025-06-22 10:44:00,Lacteos,112,0,0
2025-09-24 11:33:00,Panaderia,119,63,1
2025-06-12 15:29:00,Bebidas_Gaseosas,119,82,1
2025-06-15 10:21:00,Frutas_Verduras,106,0,0
2025-01-22 19:13:00,Lacteos,117,93,1
2024-11-24 10:30:00,Condimentos,116,0,0
2024-12-22 12:46:00,Panaderia,119,0,0
2025-04-25 09:23:00,Bebidas_Gaseosas,111,121,1
2025-05-28 13:23:00,Enlatados,102,0,0
2025-03-18 15:43:00,Frutas_Verduras,112,59,1
2025-02-02 09:49:00,Lacteos,108,90,1
2025-06-23 08:04:00,Bebidas_Gaseosas,110,96,1
2025-09-19 12:10:00,Bebidas_Gaseosas,116,106,1
2025-01-12 08:39:00,Limpieza,104,52,1
2025-07-09 18:09:00,Lacteos,116,0,0
2025-01-29 15:30:00,Panaderia,119,122,1
2025-10-05 18:06:00,Bebidas_Gaseosas,119,0,0
2024-11-24 09:10:00,Lacteos,113,55,1
2025-07-05 08:18:00,Enlatados,101,23,1
2025-10-03 09:41:00,Bebidas_Gaseosas,101,84,1
2024-12-08 13:43:00,Condimentos,106,0,0
2024-12-11 14:42:00,Condimentos,116,0,0
2025-03-03 11:55:00,Enlatados,111,42,1
2025-05-04 08:36:00,Lacteos,104,106,1
2025-07-28 10:00:00,Bebidas_Gaseosas,119,95,1
2025-06-19 13:01:00,Congelados,113,29,1
2024-11-26 14:47:00,Congelados,118,0,0
2025-10-13 12:22:00,Lacteos,113,115,1
2025-01-06 09:06:00,Frutas_Verduras,107,37,1
2025-07-02 13:34:00,Lacteos,109,116,1
2025-11-12 12:56:00,Condimentos,115,0,0
2025-05-23 08:08:00,Lacteos,115,104,1
2025-05-21 08:12:00,Bebidas_Gaseosas,113,0,0
2025-08-11 14:12:00,Congelados,118,13,1
2024-12-10 13:22:00,Panaderia,113,55,1
2025-02-02 13:38:00,Limpieza,107,30,1
2025-06-30 18:46:00,Frutas_Verduras,110,62,1
2025-01-09 13:12:00,Lacteos,108,53,1
2024-12-15 10:56:00,Condimentos,105,11,1
2025-04-03 09:51:00,Lacteos,106,105,1
2025-01-18 18:10:00,Condimentos,109,22,1
2025-06-29 17:18:00,Condimentos,118,0,0
2025-06-13 14:02:00,Enlatados,114,53,1
2025-03-01 15:46:00,Lacteos,120,110,1
2025-09-17 10:03:00,Congelados,119,0,0
2025-02-05 13:30:00,Congelados,117,0,0
2025-04-14 14:38:00,Lacteos,104,146,1
2025-11-07 14:25:00,Bebidas_Gaseosas,109,52,1
2025-04-08 08:08:00,Enlatados,116,36,1
2025-10-21 10:50:00,Congelados,114,0,0
2025-07-27 09:05:00,Frutas_Verduras,116,0,0
2025-06-09 10:00:00,Lacteos,111,149,1
2025-01-10 09:21:00,Frutas_Verduras,113,65,1
2025-08-17 12:30:00,Bebidas_Gaseosas,110,0,0
2024-11-23 13:26:00,Congelados,104,14,1
2024-12-21 15:21:00,Panaderia,109,59,1
2025-02-08 09:54:00,Frutas_Verduras,107,32,1
2025-06-25 13:44:00,Frutas_Verduras,104,69,1
2025-08-31 12:11:00,Lacteos,106,141,1
2025-11-09 09:33:00,Panaderia,112,81,1
2025-02-23 19:30:00,Limpieza,110,0,0
2025-07-27 13:55:00,Enlatados,107,37,1
2024-12-20 10:38:00,Condimentos,114,25,1
2025-03-25 15:46:00,Panaderia,120,118,1
2025-09-22 08:20:00,Frutas_Verduras,112,0,0
2025-03-11 15:19:00,Condimentos,112,7,1
2025-06-13 15:37:00,Bebidas_Gaseosas,112,135,1
2025-02-11 18:25:00,Limpieza,107,0,0
2025-08-29 16:35:00,Panaderia,105,122,1
2025-07-12 09:55:00,Bebidas_Gaseosas,108,66,1
2025-07-22 08:06:00,Limpieza,106,0,0
2025-05-25 17:47:00,Enlatados,108,0,0
2025-11-09 17:35:00,Lacteos,120,114,1
2025-11-07 15:00:00,Panaderia,113,140,1
2025-03-08 14:38:00,Bebidas_Gaseosas,116,71,1
2025-09-27 15:01:00,Frutas_Verduras,103,47,1
2025-04-26 11:43:00,Limpieza,109,0,0
2024-12-22 09:14:00,Limpieza,108,0,0
2025-03-29 18:54:00,Lacteos,114,149,1
2024-12-07 19:54:00,Bebidas_Gaseosas,109,77,1
2025-09-08 12:57:00,Congelados,104,0,0
2024-11-24 16:55:00,Panaderia,101,71,1
2025-09-26 11:40:00,Bebidas_Gaseosas,118,66,1
2024-12-11 15:10:00,Panaderia,112,101,1
2025-10-28 09:14:00,Condimentos,114,0,0
2025-10-08 10:49:00,Lacteos,109,121,1
2025-08-26 18:54:00,Congelados,115,0,0
2025-08-30 18:10:00,Congelados,114,14,1
2024-12-19 10:23:00,Bebidas_Gaseosas,103,67,1
2025-05-30 09:43:00,Frutas_Verduras,117,0,0
2025-07-05 11:27:00,Frutas_Verduras,109,55,1
2025-06-13 15:18:00,Enlatados,112,20,1
2025-05-04 12:58:00,Enlatados,107,57,1
2024-12-23 18:59:00,Frutas_Verduras,113,0,0
2025-08-25 17:24:00,Lacteos,118,107,1
2025-05-03 15:31:00,Congelados,120,0,0
2025-07-03 17:16:00,Bebidas_Gaseosas,119,144,1
2025-01-19 17:31:00,Bebidas_Gaseosas,113,87,1
2025-03-06 12:00:00,Panaderia,120,145,1
2025-08-21 12:33:00,Panaderia,109,0,0
2024-11-29 12:12:00,Congelados,120,0,0
2025-02-24 08:47:00,Condimentos,116,10,1
2025-05-11 18:09:00,Panaderia,104,0,0
2025-05-11 15:03:00,Lacteos,116,98,1
2025-11-06 08:33:00,Enlatados,110,0,0
2025-06-04 15:47:00,Limpieza,103,0,0
2025-08-27 18:38:00,Lacteos,113,141,1
2025-05-28 12:56:00,Enlatados,118,0,0
2024-12-02 10:57:00,Frutas_Verduras,105,0,0
2025-03-15 15:01:00,Limpieza,102,51,1
2025-07-29 14:49:00,Bebidas_Gaseosas,106,0,0
2024-12-14 18:19:00,Bebidas_Gaseosas,117,107,1
2025-08-31 17:50:00,Congelados,117,0,0
2025-11-12 12:47:00,Congelados,106,26,1
2025-06-25 13:17:00,Lacteos,102,78,1
2025-04-14 15:40:00,Enlatados,104,59,1
2025-09-11 18:07:00,Condimentos,113,28,1
2025-11-07 12:48:00,Frutas_Verduras,117,64,1
2025-07-10 10:51:00,Limpieza,109,62,1
2025-03-04 13:29:00,Congelados,107,0,0
2025-07-12 18:06:00,Frutas_Verduras,105,55,1
2025-05-21 16:53:00,Enlatados,105,0,0
2024-12-24 08:09:00,Panaderia,110,124,1
2025-07-05 15:02:00,Enlatados,105,56,1
2025-11-11 10:18:00,Congelados,107,14,1
2025-06-20 19:47:00,Congelados,112,10,1
2025-07-04 19:41:00,Frutas_Verduras,104,30,1
2025-02-27 09:35:00,Panaderia,109,115,1
2025-04-16 14:25:00,Condimentos,109,0,0
2025-06-11 12:24:00,Enlatados,113,0,0
2025-02-24 15:37:00,Enlatados,114,0,0
2025-08-11 19:09:00,Bebidas_Gaseosas,112,89,1
2025-11-08 18:44:00,Congelados,115,0,0
2025-02-12 15:28:00,Limpieza,111,53,1
2025-08-20 12:46:00,Bebidas_Gaseosas,109,136,1
2025-06-14 10:11:00,Condimentos,101,0,0
2025-05-29 12:14:00,Panaderia,109,80,1
2025-08-15 12:03:00,Panaderia,105,91,1
2025-04-30 15:12:00,Panaderia,108,80,1
2025-04-01 14:02:00,Condimentos,117,0,0
2025-06-14 15:14:00,Lacteos,115,107,1
2025-11-15 11:54:00,Bebidas_Gaseosas,114,69,1
2025-06-27 11:51:00,Limpieza,115,0,0
2025-05-30 11:22:00,Bebidas_Gaseosas,104,75,1
2025-01-14 19:17:00,Panaderia,110,0,0
2025-03-11 19:09:00,Condimentos,103,20,1
2025-04-11 11:19:00,Frutas_Verduras,107,20,1
2025-09-10 19:24:00,Lacteos,106,130,1
2025-11-05 18:13:00,Limpieza,109,48,1
2025-01-02 11:37:00,Limpieza,104,0,0
2025-02-26 12:01:00,Frutas_Verduras,118,56,1
2025-03-07 11:48:00,Condimentos,113,0,0
2024-11-20 10:33:00,Bebidas_Gaseosas,102,103,1
2025-03-01 14:21:00,Panaderia,105,148,1
2025-02-02 08:54:00,Bebidas_Gaseosas,103,55,1
2025-07-21 19:27:00,Condimentos,107,0,0
2025-08-20 09:41:00,Lacteos,109,142,1
2025-03-06 19:49:00,Bebidas_Gaseosas,108,66,1
2025-08-19 18:57:00,Congelados,118,0,0
2025-11-03 12:20:00,Limpieza,115,41,1
2025-09-04 12:42:00,Congelados,116,0,0
2024-12-20 15:22:00,Enlatados,103,55,1
2025-09-24 11:33:00,Enlatados,116,0,0
2025-08-10 12:42:00,Congelados,112,0,0
2025-11-09 13:10:00,Congelados,115,0,0
2025-05-31 09:07:00,Enlatados,112,0,0
2025-05-03 15:40:00,Congelados,118,7,1
2025-07-06 10:31:00,Condimentos,118,19,1
2025-05-23 19:33:00,Bebidas_Gaseosas,111,137,1
2025-05-12 09:08:00,Frutas_Verduras,107,0,0
2025-09-05 12:16:00,Enlatados,104,35,1
2025-09-07 19:24:00,Lacteos,106,147,1
2025-03-04 09:41:00,Lacteos,107,106,1
2025-08-15 11:46:00,Lacteos,105,51,1
2025-10-04 17:15:00,Lacteos,104,86,1
2025-01-09 14:52:00,Lacteos,113,110,1
2025-05-28 19:51:00,Congelados,101,0,0
2025-03-27 10:53:00,Enlatados,106,59,1
2025-08-12 08:29:00,Frutas_Verduras,114,0,0
2025-04-20 09:12:00,Condimentos,108,0,0
2025-02-21 10:31:00,Condimentos,101,0,0
2025-03-20 12:38:00,Limpieza,101,37,1
2025-05-05 14:39:00,Panaderia,105,57,1
2025-09-04 19:53:00,Lacteos,120,132,1
2024-12-12 09:15:00,Enlatados,106,0,0
2025-10-21 11:06:00,Limpieza,107,0,0
2025-05-12 09:38:00,Lacteos,108,55,1
2025-09-17 19:52:00,Limpieza,119,43,1
2025-09-22 08:04:00,Bebidas_Gaseosas,109,58,1
2025-08-26 12:53:00,Frutas_Verduras,116,45,1
2025-06-25 11:56:00,Limpieza,119,0,0
2024-11-27 08:55:00,Lacteos,106,112,1
2025-08-27 19:16:00,Frutas_Verduras,117,25,1
2025-09-14 19:15:00,Congelados,109,0,0
2024-11-25 19:45:00,Enlatados,116,20,1
2025-05-22 18:55:00,Bebidas_Gaseosas,114,69,1
2025-10-07 09:34:00,Limpieza,103,0,0
2025-08-02 11:28:00,Congelados,119,27,1
2025-02-12 13:20:00,Limpieza,110,0,0
2025-07-20 13:22:00,Enlatados,109,59,1
2025-03-09 18:07:00,Condimentos,117,0,0
2025-07-08 11:34:00,Frutas_Verduras,116,20,1
2025-06-15 19:57:00,Bebidas_Gaseosas,116,78,1
2025-09-27 14:29:00,Frutas_Verduras,105,22,1
2025-07-03 18:59:00,Enlatados,105,32,1
2025-11-10 18:43:00,Enlatados,120,0,0
2025-01-05 11:27:00,Bebidas_Gaseosas,112,125,1
2025-04-03 10:22:00,Bebidas_Gaseosas,116,91,1
2025-09-09 14:33:00,Limpieza,112,52,1
2024-12-30 18:49:00,Enlatados,120,0,0
2025-08-04 13:24:00,Panaderia,101,90,1
2024-12-18 12:21:00,Condimentos,117,0,0
2025-01-01 18:28:00,Bebidas_Gaseosas,103,145,1
2025-09-11 17:47:00,Panaderia,106,62,1
